id,name,slug,category,retail_price,bulk_price,bulk_min_qty,has_thumbnail,variant_group_id,variant_label
2a470b0c-d251-4fcd-8a33-2f37e5600e93,0130-16 13-Piece Non-Stick Cookware Set,0130-16-13-piece-non-stick-cookware-set,Kitchen,230.0,115.0,16,yes,,
16fed86f-f628-45b5-97e0-ce46dc724792,C103-77-5 Vehicle Park Light Bulb,c103-77-5-vehicle-park-light-bulb,Automobile,24.0,12.0,500,yes,,
c3140b93-d5ba-4aa6-859f-8816b7826f41,CXT10-4014-30 T10 Vehicle Park Light Bulb,cxt10-4014-30-t10-vehicle-park-light-bulb,Automobile,40.0,20.0,500,yes,,
274a590c-c3bf-4f3d-b8d9-6c81226d74c2,CXT5-2016-6 T5 Vehicle Park Light Bulb,cxt5-2016-6-t5-vehicle-park-light-bulb,Automobile,16.0,8.0,500,yes,,
9014b2ba-67b9-4764-8479-0d2831573e70,CXT5-2016-8 T5 Vehicle Park Light Bulb,cxt5-2016-8-t5-vehicle-park-light-bulb,Automobile,16.0,8.0,500,yes,,
2ac17385-b0af-4d7c-b946-ca4f1fa13c14,CX1156-144 Single-Contact Brake Light Bulb 144-Pack,cx1156-144-single-contact-brake-light-bulb-144-pack,Automobile,66.0,33.0,500,yes,,
bce7a326-1f7e-4657-9d23-7be95fe404af,LD11-2 8-Inch Meat Cleaver,ld11-2-8-inch-meat-cleaver,Kitchen,30.0,15.0,144,yes,,
015859f4-fadf-411c-b9e5-7da3c7a4e1d6,GW-170 2G USB Flash Drive,gw-170-2g-usb-flash-drive,Accessories,56.0,28.0,500,yes,,
f72859b6-25bd-45ea-a49a-38ead0cf7dd0,3-Piece Two-Colour Knife Set,3-piece-two-colour-knife-set,Kitchen,24.0,12.0,240,yes,,
d57e37f2-db89-4f7d-8991-d7535aa3a011,0144-13 SCF Silver Knife 6-Pack,0144-13-scf-silver-knife-6-pack,Kitchen,36.0,18.0,100,yes,,
99759b39-5a6a-4cef-8af6-b5533d62e6b5,C15-24-12 Alan Children's Toothbrush 12-Pack,c15-24-12-alan-childrens-toothbrush-12-pack,Household,132.0,66.0,288,yes,,
ada0dcfa-5461-43a0-83fa-bfbbe211a954,8269S2 4-Sided Grater 9-Inch,8269s2-4-sided-grater-9-inch,Kitchen,36.0,18.0,96,yes,,
1fedaf4d-5eb5-4e4a-8492-86c459e56c27,GW-195D Type-C to Type-C Cable,gw-195d-type-c-to-type-c-cable,Cables,36.0,18.0,200,yes,,
d057c47a-8312-4e9c-bf4d-7cb747483852,C-110 Plastic Handle Cleaver,c-110-plastic-handle-cleaver,Kitchen,40.0,20.0,120,yes,,
6c86143b-c16d-4551-80ec-a882b319c076,C15-25-31 Super Glue 12-Pack,c15-25-31-super-glue-12-pack,Tools,22.0,11.0,144,yes,,
48db5dda-9513-4e10-a3e6-358a6e42db5b,"1080p 2MP Color View Bullet Surveillance Camera, Full colour night vision 20m outdoor",1080p-2mp-color-view-bullet-surveillance-camera-full-colour-night-vision-20m-out,CCTV,569.0,,,yes,,
7223caa9-39d8-4bd7-941a-144dc3206f28,NG-28 Owl Decorative Vehicle Light,ng-28-owl-decorative-vehicle-light,Automobile,44.0,22.0,300,yes,,
672cd1fb-7b1c-4571-884b-2237b576f9e4,G-124 Car Phone Bracket,g-124-car-phone-bracket,Automobile,96.0,48.0,56,yes,,
40aa6800-f5ce-4048-ba11-0a46cab0e08d,GW-104D Type-C to Type-C Cable,gw-104d-type-c-to-type-c-cable,Cables,50.0,25.0,200,yes,,
44c3a601-008c-4c8e-88b5-d65ba623efba,GW-107D Type-C to Type-C Cable,gw-107d-type-c-to-type-c-cable,Cables,56.0,28.0,200,yes,,
5a2f54f0-7736-42d8-80b2-bb1bce4ed24a,RJ TIANYE 12V INTELLIGENT PULSE REPAIR CHARGER -NG-146,rj-tianye-12v-intelligent-pulse-repair-charger-ng-146,Chargers,450.0,,,yes,,
5361a01b-25e7-4ec8-8d02-439fe385268e,GW-151 3-in-1 Charging Cable,gw-151-3-in-1-charging-cable,Cables,80.0,40.0,200,yes,,
5c5c247d-7be4-4e94-aae1-832b283b9f36,GF588 Hair Clipper,gf588-hair-clipper,Accessories,64.0,32.0,100,yes,,
7ee5b9e0-a3a2-4b97-bfd7-4716d41e5dc1,"GW Professional Hair Clipper with LCD Display, 4 Guide Combs, USB Rechargeable, Cleaning Brush Included - GW-9775",gw-professional-hair-clipper-with-lcd-display-4-guide-combs-usb-rechargeable-cle-1,Accessories,299.0,,,yes,,
7f9b7522-52a0-4364-b7e5-86b4702f7d16,VBT0812 Hair Clipper,vbt0812-hair-clipper,Accessories,116.0,58.0,60,yes,,
9bc904d2-7fad-4fdb-b097-ced32eeb2479,VBT0813 Hair Clipper,vbt0813-hair-clipper,Accessories,116.0,58.0,60,yes,,
ecea5dbe-9bc7-4e57-9ea8-ab6e1e245c8c,C15-37-4 Sandpaper #60 Grit,c15-37-4-sandpaper-60-grit,Tools,2.0,1.0,1000,yes,,
d0313a7a-a64a-4e56-9700-8db0373e5ccb,GW-7696 Hair Straightener,gw-7696-hair-straightener,Accessories,156.0,78.0,60,yes,,
b3d0a20c-9d1a-46ef-8d1d-2c3196892574,GW7669 Hair Straightener Comb,gw7669-hair-straightener-comb,Accessories,140.0,70.0,60,yes,,
aa16deeb-2458-4df2-8eb1-9e7a350880d9,GW6558 3000W Hair Dryer,gw6558-3000w-hair-dryer,Accessories,174.0,87.0,40,yes,,
956d8e14-9ec4-481c-b4d1-b756c2402ed4,WG-662 Hair Dryer 1000W,wg-662-hair-dryer-1000w,Accessories,76.0,38.0,100,yes,,
58009eaf-2455-4091-995c-33b5df4b3f81,GW-2G Memory Card,gw-2g-memory-card,Accessories,56.0,28.0,500,yes,,
58325485-190f-4cea-8bcb-f312b24696b6,GW-170 8G USB Flash Drive,gw-170-8g-usb-flash-drive,Accessories,90.0,45.0,500,yes,,
752d583b-e301-48bf-9460-734f2fba8244,GW-4G Memory Card,gw-4g-memory-card,Accessories,70.0,35.0,500,yes,,
63619719-ea24-44f7-bd54-f219f3c1d8ed,C15-20-10 Bamboo Skewers 15cm,c15-20-10-bamboo-skewers-15cm,Kitchen,5.0,2.5,6,yes,,
f3b0959e-dfbd-4962-b65c-f17973c65fb8,G-128 Car Phone Bracket,g-128-car-phone-bracket,Automobile,100.0,50.0,60,yes,,
85f14c6b-9798-4988-a564-f26d496a4d5a,C15-42-16 Jia Yuan 2-Piece Knife + Sharpening Rod,c15-42-16-jia-yuan-2-piece-knife-sharpening-rod,Kitchen,56.0,28.0,96,yes,,
d8288f93-7477-4784-85d8-88de727f51f5,C15-42-19 LD-11-5K 7.5-Inch Round-Hole Knife,c15-42-19-ld-11-5k-75-inch-round-hole-knife,Kitchen,30.0,15.0,144,yes,,
30048c8d-51d6-4b9a-8d39-02baa33ca6bf,G-119 USB + Type-C + Lightning Charger,g-119-usb-type-c-lightning-charger,Chargers,116.0,58.0,100,yes,,
8ba0f66b-1e62-44cd-83de-1e4e42d8886d,C15-42-20 LD11-6 7.5-Inch Flat Cleaver,c15-42-20-ld11-6-75-inch-flat-cleaver,Kitchen,30.0,15.0,144,yes,,
7c9dc753-45be-4e11-86e2-9fd4b62fd016,"Bamboo Cooking Utensil Set, 4 Piece, Fork, Spatula and Spoon, Hanging Hole Handles",bamboo-cooking-utensil-set-4-piece-fork-spatula-and-spoon-hanging-hole-handles,Accessories,89.0,,,yes,,
cd2cc21c-96a0-42e9-81b1-8b773d428c6d,"Stainless Steel Hand Grater with Mint Green Handle, Fine Grating, Kitchen Tool",stainless-steel-hand-grater-with-mint-green-handle-fine-grating-kitchen-tool,Accessories,85.0,,,yes,,
0feac867-6e8d-4756-81e7-2aeaf29d1728,"80mm Heavy Duty Shackle Padlock with Keys, Chrome Plated, Security Lock",80mm-heavy-duty-shackle-padlock-with-keys-chrome-plated-security-lock,Accessories,89.0,,,yes,,
63460656-9c2b-4e7a-9ca5-9fbd4237b518,LED CAMPING MULTIFUNCTION FISHLIGHT WITH RF WIRELESS REMOTE CONTROL,led-camping-multifunction-fishlight-with-rf-wireless-remote-control,Accessories,595.0,,,yes,,
a89b90cd-fa21-48f6-b31b-31dfb30b4edc,"Homonth Brake Bomber Non-Acid Wheel Cleaner and Bug Remover, 120ml",homonth-brake-bomber-non-acid-wheel-cleaner-and-bug-remover-120ml,Accessories,385.0,,,yes,,
0386baa8-0151-4680-9c8e-0ccb879263e5,"80mm Stainless Steel Disc Padlock with Keys, 2 Pack, Silver, Hardened Shackle, Security Lock",80mm-stainless-steel-disc-padlock-with-keys-2-pack-silver-hardened-shackle-secur,Accessories,170.0,,,yes,,
76cf4b29-457d-4a80-b6dc-ee1d37830182,GW-180 3-in-1 Charging Cable,gw-180-3-in-1-charging-cable,Cables,110.0,55.0,200,yes,,
a78c0fd9-2cfd-4259-a3e6-8c94d2876954,C16-40-75 Electric Soldering Iron,c16-40-75-electric-soldering-iron,Tools,32.0,16.0,100,yes,,
28de4eae-6c67-4304-9d33-d56ded5cc846,"Dual Compartment Insulated Lunch Bag, Red, Adjustable Shoulder Strap - BT021-R",dual-compartment-insulated-lunch-bag-red-adjustable-shoulder-strap-bt021-r,Accessories,449.0,,,yes,,
c2523fe1-7cac-4ad6-8567-29f40b709cb2,DALING PROFESSIONAL HAIR CLIPPERS DL-1759,daling-professional-hair-clippers-dl-1759,Accessories,385.0,,,yes,,
be725553-7e31-4c99-b5e1-de6d3ad8267f,9V PORTABLE HAND-HELD METAL DETECTOR - SUPER SCANNER SECURITY WAND (NON RECHARGEABLE),9v-portable-hand-held-metal-detector-super-scanner-security-wand-non-rechargeabl,CCTV,399.0,,,yes,,
d6d0d2e0-4308-47ec-9f96-8a22e73aac50,"WiFi Repeater, Range Extender for WLAN Network, 300Mbps, White and Black",wifi-repeater-range-extender-for-wlan-network-300mbps-white-and-black,Accessories,299.0,,,yes,,
e18ae2c0-775e-4554-95b4-2a0084492b6d,"Stainless Steel Soup Pot Set, 5 Pieces, Glass Lids, Gold Handles, Cookware Set",stainless-steel-soup-pot-set-5-pieces-glass-lids-gold-handles-cookware-set,Accessories,599.0,,,yes,,
d7af488c-5afe-4ee6-b2ab-42f19a592ad2,"Green LED Dashboard Strobe Light, Emergency Warning Flash Bar with Suction Cup Mount",green-led-dashboard-strobe-light-emergency-warning-flash-bar-with-suction-cup-mo,Accessories,220.0,,,yes,,
60b9242e-3d00-4624-a410-d1720ffad418,"Stainless Steel Putty Knife Set, Ergonomic Non-Slip 225mm Handle length, Available in 75mm, 100mm, & 125mm Blade Widths",stainless-steel-putty-knife-set-ergonomic-non-slip-225mm-handle-length-available,Accessories,299.0,,,yes,,
1b590f01-6472-40d5-82cf-0b81bc86b7c8,C15-42-21 Stainless Steel Oil Grid 3-Piece,c15-42-21-stainless-steel-oil-grid-3-piece,Kitchen,26.0,13.0,144,yes,,
db1684f7-c26f-4806-b499-6e2f1fd978b0,"70mm Rectangular Heavy Duty Shackle Padlock with Keys, Chrome Plated, Security Padlock",70mm-rectangular-heavy-duty-shackle-padlock-with-keys-chrome-plated-security-pad,Accessories,69.0,,,yes,,
ebdb59a0-2e9f-4d7d-a9b3-d4cf1c641efe,"M11 Portable Handheld Fan, White, Bladeless Design, Rechargeable, Compact Personal Cooling Device",m11-portable-handheld-fan-white-bladeless-design-rechargeable-compact-personal-c,Accessories,149.0,,,yes,,
2e1e6829-9d10-4449-942b-cefbdba23de8,"Tire Foam Shine and Cleaner, 650ml, Powerful Cleaner with Deep Shining and Strong Protection - 2 Pack",tire-foam-shine-and-cleaner-650ml-powerful-cleaner-with-deep-shining-and-strong-,Accessories,299.0,,,yes,,
e6035e7e-eb97-4d56-859e-2ae17dbcb8ae,"Electric Desoldering Iron Pump, Twizzers and Soldering Machine For Precisioned Soldering - BS-908",electric-desoldering-iron-pump-twizzers-and-soldering-machine-for-precisioned-so,Accessories,450.0,,,yes,,
6d337f20-3ffe-469d-8e75-b72d56de5363,"Electric Hand Mixer with Bowl, 7-Speed Settings, Red, Stainless Steel Bowl",electric-hand-mixer-with-bowl-7-speed-settings-red-stainless-steel-bowl,Accessories,699.0,,,yes,,
fe3d1e07-a7d7-46bc-bb7d-331a8ce0e37e,C15-37-8 Abrasive Cloth #100 Grit,c15-37-8-abrasive-cloth-100-grit,Tools,4.0,2.0,500,yes,,
9b5399d8-bbef-45ff-85d7-d167530080ff,C15-37-10 Wood Cutting Disc 40T GL23010,c15-37-10-wood-cutting-disc-40t-gl23010,Tools,66.0,33.0,50,yes,,
6cee6dc6-57c0-4f53-85c2-7cda7a0c8b18,1.2L STAINLESS STEEL VACUUM TUMBLER CUP - LIME GREEN & WHITE,12l-stainless-steel-vacuum-tumbler-cup-lime-green-white,Accessories,169.0,,,yes,11111111-0002-0002-0002-000000000002,Lime Green & White
7bfd2238-5e0a-46b9-ae5f-5536b0b925ac,"Stainless Steel Soup Pot Set, 4 Pieces, with Lids, Silver Finish, Decorative Diamond Pattern",stainless-steel-soup-pot-set-4-pieces-with-lids-silver-finish-decorative-diamond,Accessories,599.0,,,yes,,
87370ee2-74e3-4b18-b79e-9789a4b261f1,C15-42-32 9-Inch Square Heart Clip,c15-42-32-9-inch-square-heart-clip,Kitchen,25.0,12.5,240,yes,,
3443a0b7-e09c-4d89-a261-16d37096f50c,"8'' Stainless Steel Door Bolt Latch, Silver, for Wooden Doors, Cabinets and Desks, Sliding Barrel Lock with Strike Plate",8-stainless-steel-door-bolt-latch-silver-for-wooden-doors-cabinets-and-desks-sli,Accessories,65.0,,,yes,,
f7a8c5b8-3068-449a-bfd1-fac30ad34759,"JH-2000 Spirit Level, 600mm, Magnetic, UV Resistant with Shockproof Vials",jh-2000-spirit-level-600mm-magnetic-uv-resistant-with-shockproof-vials,Accessories,109.0,,,yes,,
1d68f3fe-331b-4059-acce-a33e250fdbd0,Advanced Mini 2.4G Backlit Wireless Touchpad Keyboard,advanced-mini-24g-backlit-wireless-touchpad-keyboard,Accessories,274.0,,,yes,,
78e0bcda-35d9-4eb8-a1f7-9b003726cafc,"6'' Stainless Steel Door Bolt Latch, Silver, for Wooden Doors, Cabinets and Desks, Sliding Barrel Lock with Strike Plate",6-stainless-steel-door-bolt-latch-silver-for-wooden-doors-cabinets-and-desks-sli,Accessories,55.0,,,yes,,
631cf3fc-9e90-4f60-bb9d-0f6f1cda385b,C15-37-12 Diamond Disc 30T 115mm GL11510,c15-37-12-diamond-disc-30t-115mm-gl11510,Tools,28.0,14.0,200,yes,,
e4425fa7-47eb-452a-8dc3-cb2922414997,C15-42-34 Scraper Blade,c15-42-34-scraper-blade,Kitchen,15.0,7.5,400,yes,,
79c68c8d-81a3-4b09-8805-4d376a1326f4,AO 1080P 1x4 HDMI SPLITTER VERSION 1.4,ao-1080p-1x4-hdmi-splitter-version-14,Routers,485.0,,,yes,,
cc0c6e8c-a6c0-4611-a321-1a882da2ee40,"Wireless Lavalier Microphone with Intelligent Noise Reduction, Dual TX Transmitters, compatible with Lightning, for Vlogging and Content Creation",wireless-lavalier-microphone-with-intelligent-noise-reduction-dual-tx-transmitte,Accessories,349.0,,,yes,,
9df8b641-ed27-418f-9465-bda4a8699ada,C15-42-39 Strong Scissors D-54,c15-42-39-strong-scissors-d-54,Kitchen,40.0,20.0,240,yes,,
6ccef3da-17bd-4824-9868-2579adff0cd0,"1 X 8 HDMI Splitter with 4K Ultra HD Full Resolution, 1080P with 3D Support, with Power Adapter",1-x-8-hdmi-splitter-with-4k-ultra-hd-full-resolution-1080p-with-3d-support-with-,Routers,999.0,,,yes,,
2778eb74-ccb1-4e05-8770-df3e0b8d1715,115 in 1 TOOL SET FOR NINTENDO SWITCH/PS4/PS5/XBOX SERIES,115-in-1-tool-set-for-nintendo-switchps4ps5xbox-series,Accessories,485.0,,,yes,,
f54d7c38-87a9-4e34-b564-f9df0da783de,C15-38-1 Speaker Wire 2x10 50M Red-Black,c15-38-1-speaker-wire-2x10-50m-red-black,Cables,44.0,22.0,40,yes,,
07482a61-0d0b-4a3e-a7c0-26b331afb354,"3-IN-1 HDMI Switcher with Selector 4K 60Hz, HDMI with Pigtail HDMI Cable,Supports Full HD 4K 1080P 3D Player",3-in-1-hdmi-switcher-with-selector-4k-60hz-hdmi-with-pigtail-hdmi-cablesupports-,Routers,365.0,,,yes,,
2a5d420d-cd8d-44d2-85a6-f6acb55168c2,"4-Digit Combination Padlock, Brass Body, Chrome Shackle, Long Shackle",4-digit-combination-padlock-brass-body-chrome-shackle-long-shackle,Accessories,109.0,,,yes,,
c4c87439-e916-4ccd-8a52-455f531bc298,450ml Non-Corrosive Professional Car Paint Remover,450ml-non-corrosive-professional-car-paint-remover-1,Accessories,289.0,,,yes,,
e971b590-699e-43ba-98fa-9a0efb08eeef,C15-42-37 Kitchen Scissors 038,c15-42-37-kitchen-scissors-038,Kitchen,18.0,9.0,240,yes,,
0226f62c-bf97-4cd7-b1ec-425bf875c85c,2 USB AUTO-ID CAR CHARGER ADAPTER - 2.4A - TC-03,2-usb-auto-id-car-charger-adapter-24a-tc-03,Chargers,399.0,,,yes,,
c0a6e28f-98a0-4ce6-ac28-b37f24fb2faa,"20x30cm Bamboo Cutting Board with Metal Ring, Natural Wood Kitchen Chopping Board, Rectangular",20x30cm-bamboo-cutting-board-with-metal-ring-natural-wood-kitchen-chopping-board,Accessories,109.0,,,yes,,
885169c1-1d66-42ef-94ae-9716431d23d9,3 BAR ELECTRIC OSCILLATING HEATER - DGM-QHS03,3-bar-electric-oscillating-heater-dgm-qhs03,Accessories,599.0,,,yes,,
6ecac59b-ff2e-4f23-9b79-dd44cae855db,C15-37-2 Cutting Blade 4.5-Inch 180mm,c15-37-2-cutting-blade-45-inch-180mm,Tools,18.0,9.0,200,yes,,
23a95245-bdce-44c7-aea6-ba176aa375fc,C15-37-3 Cutting Blade 4.5-Inch 230mm,c15-37-3-cutting-blade-45-inch-230mm,Tools,22.0,11.0,100,yes,,
85f00525-d4ce-4108-8ad0-b53491f49915,"30x40cm Bamboo Cutting Board with Metal Ring, Rectangular, Natural Wood Grain, Kitchen Chopping Board",30x40cm-bamboo-cutting-board-with-metal-ring-rectangular-natural-wood-grain-kitc,Accessories,119.0,,,yes,,
897112e2-0e42-45fb-b568-66a868a9d5fb,3D MOON LAMP,3d-moon-lamp,Accessories,218.0,,,yes,,
306767c3-4a9b-4977-b167-90277d3e29e4,Daling Professional Hair Clippers DL-1539,daling-professional-hair-clippers-dl-1539,Accessories,369.0,,,yes,,
d481ed60-8b68-4773-aba5-1938194a8d59,C15-37-5 Sandpaper #80 Grit,c15-37-5-sandpaper-80-grit,Tools,2.0,1.0,1000,yes,,
b04c7418-01f3-4944-a886-357f7398fa4c,Carregador Portatil 9 Connector Universal Notebook Adapter,carregador-portatil-9-connector-universal-notebook-adapter,Accessories,370.0,,,yes,,
507eec9a-2690-482f-85fd-460e601020eb,COLORFUL KARAOKE PORTABLE RGB MINI SPEAKER,colorful-karaoke-portable-rgb-mini-speaker,Accessories,199.0,,,yes,,
7e7fe6ec-307e-44b1-b0c5-641ad45a4dbf,"Electric Heater with Grill Top, Rotary Knob Control, Green and Orange - DGM-QHS97",electric-heater-with-grill-top-rotary-knob-control-green-and-orange-dgm-qhs97,Accessories,399.0,,,yes,,
87b7bfad-79da-4dd0-aec9-4fef479f6335,HIGH PRESSURE MULTI-FUNCTIONAL CORDLESS RECHARGEABLE CLEANING GUN,high-pressure-multi-functional-cordless-rechargeable-cleaning-gun,Accessories,995.0,,,yes,,
2ab77781-6c17-4869-a06a-b895f9eabc2e,MAGNETIC 10 000MAH WIRELESS POWER BANK - KP-92,magnetic-10-000mah-wireless-power-bank-kp-92,Chargers,599.0,,,yes,,
cc0483b0-ab3d-411f-b43b-5d53c9798b4e,"Insulated Lunch Box with Shoulder Strap, Black and Brown, Dual Zipper Compartments - 5585-BLK",insulated-lunch-box-with-shoulder-strap-black-and-brown-dual-zipper-compartments,Accessories,499.0,,,yes,,
099668d0-d4bd-4ffb-bf87-08e65c6e83c7,Intelligent Personal Body Weight Bluetooth Scale With BMI Measurements App and LED Display - (Battery Operated),intelligent-personal-body-weight-bluetooth-scale-with-bmi-measurements-app-and-l,Accessories,499.0,,,yes,,
aa80be5f-689a-4869-acfb-0b61d8c35996,IVY ADHESIVE DOUBLE-SIDED REUSABLE GRIP TAPE,ivy-adhesive-double-sided-reusable-grip-tape,Accessories,175.0,,,yes,,
06d3229a-06d1-41b9-a523-6a7440f9449d,NA-85-31 Vehicle Park Light Bulb,na-85-31-vehicle-park-light-bulb,Automobile,26.0,13.0,500,yes,,
eae87514-66a4-432f-9178-72e22226564b,"Kitchen Shears with Blade Cover, Stainless Steel, Multi-Purpose Scissors, Black and White",kitchen-shears-with-blade-cover-stainless-steel-multi-purpose-scissors-black-and,Accessories,89.0,,,yes,,
585d96a8-d9a2-41df-973a-110db4fc5086,LED LCD PDF Flat panel TV Wall Mount for 40-80 inch TV's,led-lcd-pdf-flat-panel-tv-wall-mount-for-40-80-inch-tvs,Accessories,490.0,,,yes,,
fa32a610-10ec-4fbd-b13e-3112a235cb7b,"Q7 Bluetooth FM Transmitter with RGB LED Lights, Car Charger with Dual USB Ports, Music Player with EQ Control, Black",q7-bluetooth-fm-transmitter-with-rgb-led-lights-car-charger-with-dual-usb-ports-,Chargers,259.0,,,yes,,
0f7de20f-b201-4caa-803d-2b65766b5cb2,"Solar Garden Stake Light, Black Outdoor Pathway Lamp - CL-D68",solar-garden-stake-light-black-outdoor-pathway-lamp-cl-d68,Solar,399.0,,,yes,,
8710779f-33d7-4a6b-a393-d79a99d592f9,"RGB LED Floor Lamp, Color Changing Corner Light, Gaming Room Decoration, Streaming Setup Ambient Lighting",rgb-led-floor-lamp-color-changing-corner-light-gaming-room-decoration-streaming-,Accessories,599.0,,,yes,,
967a1e91-1736-49b3-9a23-967325e6bd90,"Vacuum Flask Set with 3 Cups, Stainless Steel, Grey, Insulated Thermos Bottle, Travel Drinkware",vacuum-flask-set-with-3-cups-stainless-steel-grey-insulated-thermos-bottle-trave,Accessories,139.0,,,yes,,
8a6db15a-1232-4462-8869-191e103fb11e,"USB Charger Station, 24-Port Multi-Device Charging Hub, White and Blue, Oval Shape",usb-charger-station-24-port-multi-device-charging-hub-white-and-blue-oval-shape,Chargers,599.0,,,yes,,
878124a6-5738-4033-86ce-7a78996756ee,"Wood Grain Essential Oil Diffuser, Ultrasonic Cool Mist Humidifier, Dark Brown (DARK BROWN)",wood-grain-essential-oil-diffuser-ultrasonic-cool-mist-humidifier-dark-brown-dar,Accessories,289.0,,,yes,,
38df9e4a-8fcf-4e8a-a0ee-f1605f6aa4c9,C15-42-44 18cm Wood Handle Strainer,c15-42-44-18cm-wood-handle-strainer,Kitchen,40.0,20.0,200,yes,,
7b8fd5ae-42f0-4356-b4c6-7fd4320020b3,WIRELESS 2.4Ghz KEYBOARD AND MOUSE SUITE WB-8068,wireless-24ghz-keyboard-and-mouse-suite-wb-8068,Accessories,399.0,,,yes,,
9089ff4a-f855-4387-af37-675860bfa93b,510ml 2-Colour Stainless Steel Vacuum Flask - Coffee Mug (Blue),510ml-2-colour-stainless-steel-vacuum-flask-coffee-mug-blue,Accessories,300.0,,,yes,11111111-0004-0004-0004-000000000004,Blue
6f438c2d-7d88-484f-9962-2acf45981350,B-10 Tactical Hydration Insulated Water Backpack with 3L Water Bladder for Hiking Running Biking Cycling - Khaki,b-10-tactical-hydration-insulated-water-backpack-with-3l-water-bladder-for-hikin,Accessories,399.0,,,yes,11111111-0005-0005-0005-000000000005,Khaki
42944421-72f4-423a-9d3b-337c4eb9d844,C15-42-43 BK816 Star Bo Knife Set 8-Piece,c15-42-43-bk816-star-bo-knife-set-8-piece,Kitchen,220.0,110.0,20,yes,,
d3218803-798b-4b5e-8eae-efe3b2ad6913,C15-25-5 200m x 4.5cm Clear Packaging Tape,c15-25-5-200m-x-45cm-clear-packaging-tape,Accessories,33.0,16.5,60,yes,,
08ebac6c-2d04-481e-8969-124449bcdea0,"Portable Mini Hair Trimmer with 4 Guide Combs, Professional Grooming Kit, 15cm Length, Multiple Length Settings 1.5-4mm (Silver)",portable-mini-hair-trimmer-with-4-guide-combs-professional-grooming-kit-15cm-len,Accessories,259.0,,,yes,11111111-0011-0011-0011-000000000011,Silver
9e75787d-00cb-4c20-987c-21f65a4b7c02,"Portable Mini USB Fan, Desktop Personal Cooling Fan with Rose Gold Accents, White",portable-mini-usb-fan-desktop-personal-cooling-fan-with-rose-gold-accents-white,Accessories,299.0,,,yes,11111111-0012-0012-0012-000000000012,White
c9188e9f-dbcf-4120-aba6-1ff1ed85e5e5,C15-25-27 Electrical Insulation Tape 10-Yard,c15-25-27-electrical-insulation-tape-10-yard,Tools,40.0,20.0,50,yes,,
0b9a7371-a672-4cbd-b03c-2aeb45d1d9cb,8359S2 6-Sided Grater 9-Inch,8359s2-6-sided-grater-9-inch,Kitchen,50.0,25.0,96,yes,,
d5ecd84b-3fa7-4485-98d1-43133dbda096,4 in 1 OTG Four Ports : Lightning + Type C + Micro USB + USB Card Reader,4-in-1-otg-four-ports-lightning-type-c-micro-usb-usb-card-reader,Chargers,325.0,,,yes,,
f94184d1-a3f4-4666-9134-86dc3b14145b,"4W ULTRA QUIET LED MOSQUITO AND FLY TRAP, ENERGY-SAVING & POWER SAVING",4w-ultra-quiet-led-mosquito-and-fly-trap-energy-saving-power-saving,Accessories,299.0,,,yes,,
c79b716a-81d1-4de7-bf3b-f61211e5f081,"Cylinder Lock with Keys, 30x30mm, Model 67101/SCV5-30X30",cylinder-lock-with-keys-30x30mm-model-67101scv5-30x30,Accessories,99.0,,,yes,,
a2a36e36-5501-4784-8e22-9157a0ec7b40,C15-44-1 KZH Stainless Steel Spoon 12-Pack,c15-44-1-kzh-stainless-steel-spoon-12-pack,Kitchen,20.0,10.0,100,yes,,
6044172d-a6ad-4526-a7c8-ca378b831a25,C15-25-10 Paper Mosquito Coil,c15-25-10-paper-mosquito-coil,Household,14.0,7.0,60,yes,,
f00282da-fc38-414f-88ae-d62baff7a52d,GW Power Bank Wireless 5000MAH,gw-power-bank-wireless-5000mah,Power Banks,130.0,65.0,100,yes,,
d7eb8385-191f-4b27-9fc6-c48d1a56a686,"TV Wall Bracket for 26-63"" Ultra-Slim TV Bracket with Spirit Level, 50kg Capacity, Max VESA: 400x400mm",tv-wall-bracket-for-26-63-ultra-slim-tv-bracket-with-spirit-level-50kg-capacity-,Accessories,325.0,,,yes,,
27a7bf2a-2ea0-41e1-b6eb-59ba29e6a17c,W590 Multi-Functional Search Light with Tripod Stand,w590-multi-functional-search-light-with-tripod-stand,Accessories,304.0,,,yes,,
108c1001-4af2-4e12-a04f-18b3aabd9a06,C15-44-2 KZH Stainless Steel Fork 12-Pack,c15-44-2-kzh-stainless-steel-fork-12-pack,Kitchen,20.0,10.0,100,yes,,
44f83a3b-e31b-4f6b-9e96-9a05e70db1d5,FE06 Soup Ladle Black Handle,fe06-soup-ladle-black-handle,Kitchen,24.0,12.0,144,yes,,
bedc7145-dc78-4b8b-8c7d-6c430a26015a,"Happy Foodie Portable Gas Stove QLF-022D, Single Burner, Black",happy-foodie-portable-gas-stove-qlf-022d-single-burner-black,Accessories,799.0,,,yes,,
38098d72-b70b-4b34-aa39-11c23364bd41,"Magnetic Chess Set, Portable Folding Board Game with Black and White Pieces, Classic Strategy Game, 21 x 21cm Travel Size",magnetic-chess-set-portable-folding-board-game-with-black-and-white-pieces-class,Accessories,299.0,,,yes,,
55fad547-ed6e-40f8-9004-261be5b22e68,C15-25-9 CT Small Mosquito Coil,c15-25-9-ct-small-mosquito-coil,Household,13.0,6.5,60,yes,,
