slug,product_name,image_url_1,image_url_2,image_url_3,Has Variants
spray-cooling-misting-fan-pink,SPRAY COOLING MISTING FAN (PINK),https://m.media-amazon.com/images/I/515svMpCTfL._AC_SL1010_.jpg,https://m.media-amazon.com/images/I/612jsP3n4lL._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/51u-CRYlP9L._AC_.jpg,
stainless-steel-can-bottle-opener-manual-non-slip-handle-kitchen-tool,"Stainless Steel Can & Bottle Opener, Manual, Non-Slip Handle, Kitchen Tool",https://m.media-amazon.com/images/I/51rtZGJyOPL._AC_SL1024_.jpg,https://m.media-amazon.com/images/I/51JeCTdQ1mL._AC_SL1178_.jpg,https://m.media-amazon.com/images/I/61Ob10xroNL._AC_SL1184_.jpg,
stainless-steel-cookware-set-10-pieces-with-glass-lids,"Stainless Steel Cookware Set, 10 Pieces, with Glass Lids",https://m.media-amazon.com/images/I/51STXtXaRyL._AC_SL1018_.jpg,,,
stainless-steel-hand-grater-with-mint-green-handle-fine-grating-kitchen-tool,"Stainless Steel Hand Grater with Mint Green Handle, Fine Grating, Kitchen Tool",https://m.media-amazon.com/images/I/418C98c429L._AC_.jpg,https://m.media-amazon.com/images/I/714JhyoLTGL._AC_SL1500_.jpg,,
stainless-steel-soup-pot-set-4-pieces-with-lids-silver-finish-decorative-diamond,"Stainless Steel Soup Pot Set, 4 Pieces, with Lids, Silver Finish, Decorative Diamond Pattern",https://m.media-amazon.com/images/I/614L4rJAHyL._AC_.jpg,https://m.media-amazon.com/images/I/61cCv1ZQ90L._AC_.jpg,,https://m.media-amazon.com/images/I/61JprN8LQPL._AC_.jpg
stainless-steel-soup-pot-set-5-pieces-glass-lids-gold-handles-cookware-set,"Stainless Steel Soup Pot Set, 5 Pieces, Glass Lids, Gold Handles, Cookware Set",https://m.media-amazon.com/images/I/51S5ffflHrL._AC_.jpg,https://m.media-amazon.com/images/I/41Di3WXDKWL._AC_.jpg,https://m.media-amazon.com/images/I/511YAmDFwZL._AC_.jpg,
submersible-led-lights-with-remote-waterproof-pool-lights-underwater-battery-ope,Submersible LED Lights with Remote: Waterproof Pool Lights Underwater Battery Operated Controlled 16 Color Changing Hot Tub Lights for Pool Shower Aquarium Decoration (SET OF 2),https://m.media-amazon.com/images/I/4118xYFG6-L._AC_.jpg,https://m.media-amazon.com/images/I/61HflMVMkpL._AC_SL1240_.jpg,https://m.media-amazon.com/images/I/71XTlOTSkoL._AC_SL1252_.jpg,
super-scanner-handheld-security-metal-detector-black-with-yellow-display-profess,"Super Scanner Handheld Security Metal Detector, Black with Yellow Display, Professional Grade (RECHARGEABLE)",https://m.media-amazon.com/images/I/71W3DqNLsJL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71CUWAv4n6L._AC_SL1420_.jpg,https://m.media-amazon.com/images/I/71P7Q4fawbL._AC_SL1500_.jpg,
super-stainless-razor-blades-double-edge-5-blades-per-pack-10-tucks-super-platin,"Super Stainless Razor Blades, Double Edge, 5 Blades Per Pack, 10 Tucks, Super Platinum Series",https://m.media-amazon.com/images/I/61eb9XWwhTL._AC_SX450_.jpg,https://m.media-amazon.com/images/I/41HYxQSv2SL._AC_.jpg,https://m.media-amazon.com/images/I/61FMIHtN9IL._AC_.jpg,
tabletop-mini-snooker-pool-table-set,Tabletop Mini Snooker Pool Table Set,https://m.media-amazon.com/images/I/31Q5F10mDQL._AC_.jpg,https://m.media-amazon.com/images/I/41-Uho7bNuL._AC_.jpg,,
tactical-flashlight-with-led-side-light-and-lighter-rechargeable-multifunction-t-1,"Tactical Flashlight with LED Side Light, and Lighter, Rechargeable Multifunction Torch - JY-099",https://m.media-amazon.com/images/I/61oX-trfQDL._AC_SY550_.jpg,https://m.media-amazon.com/images/I/41sBXJeKinL._AC_SY550_.jpg,,
tactical-flashlight-with-led-side-light-and-lighter-rechargeable-multifunction-t,"Tactical Flashlight with LED Side Light, and Lighter, Rechargeable Multifunction Torch - JY-099 (SET OF 4)",https://m.media-amazon.com/images/I/71I3Z+fOyuL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/41sBXJeKinL._AC_.jpg,,
tire-foam-shine-and-cleaner-650ml-powerful-cleaner-with-deep-shining-and-strong-,"Tire Foam Shine and Cleaner, 650ml, Powerful Cleaner with Deep Shining and Strong Protection - 2 Pack",https://m.media-amazon.com/images/I/51QoxH6CQfL._AC_.jpg,https://m.media-amazon.com/images/I/81MiX7wzMqL._AC_SL1500_.jpg,,
tools-set-46pcs-14-inch-socket-set-car-vehicle-repair-set,Tools Set 46pcs 1/4-Inch Socket Set Car Vehicle Repair Set,https://m.media-amazon.com/images/I/61hyE60uvML._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/61duaZNj7IL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/61jTBV0XjvL._AC_SL1000_.jpg,
tripod-floodlight-stand-for-double-light-mounting,TRIPOD FLOODLIGHT STAND FOR DOUBLE LIGHT MOUNTING,https://m.media-amazon.com/images/I/31ey22aWosL._AC_SX522_.jpg,https://m.media-amazon.com/images/I/31B0zQgYtSL._AC_SX522_.jpg,,
ts-601-universal-65-coaxial-speaker-car-indoor-audio-music-stereo-speaker,"TS-601 Universal 6.5"" Coaxial Speaker Car Indoor Audio Music Stereo Speaker",https://m.media-amazon.com/images/I/615kfCL9H6L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51rzGg5FQrL._AC_.jpg,https://m.media-amazon.com/images/I/515i+aViDNL._AC_SL1001_.jpg,
tv-wall-bracket-for-26-63-ultra-slim-tv-bracket-with-spirit-level-50kg-capacity-,"TV Wall Bracket for 26-63"" Ultra-Slim TV Bracket with Spirit Level, 50kg Capacity, Max VESA: 400x400mm",https://m.media-amazon.com/images/I/41qhOZhN1sL._AC_.jpg,https://m.media-amazon.com/images/I/51NCecEqAiL._AC_SL1237_.jpg,https://m.media-amazon.com/images/I/515YCeJHMYL._AC_SL1200_.jpg,
universal-devil-eyes-ambient-led-light-kit-car-rear-window-usb-powered-decorativ,"Universal Devil Eyes Ambient LED Light Kit Car Rear Window, USB Powered, Decorative Sticker Accessory - Y6",https://m.media-amazon.com/images/I/51QpLZB15yL._AC_.jpg,https://m.media-amazon.com/images/I/61JdifnOOYL._AC_.jpg,https://m.media-amazon.com/images/I/41BO8H+-SwL._AC_.jpg,
usb-charger-station-24-port-multi-device-charging-hub-white-and-blue-oval-shape,"USB Charger Station, 24-Port Multi-Device Charging Hub, White and Blue, Oval Shape",https://m.media-amazon.com/images/I/51AYPxCoQ1L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61IoWI1cmyL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51gD0uMM7YL._AC_SL1500_.jpg,
usb-numeric-keypad-with-19-keys-wired-number-pad-for-data-entry-black-and-silver,"USB Numeric Keypad with 19 Keys, Wired Number Pad for Data Entry, Black and Silver",https://m.media-amazon.com/images/I/315RQTOqMDL._AC_.jpg,https://m.media-amazon.com/images/I/317F4zFIM1L._AC_.jpg,https://m.media-amazon.com/images/I/31uWJ9V6-RL._AC_.jpg,
usb-c-hub-space-grey-4-port-usb-30-adapter-slim-aluminum-design,"USB-C Hub, Space Grey, 4-Port USB 3.0 Adapter, Slim Aluminum Design",https://m.media-amazon.com/images/I/31wfGYkxymL._AC_.jpg,https://m.media-amazon.com/images/I/417UD7rl3OL._AC_.jpg,,
vacuum-flask-set-with-3-cups-stainless-steel-grey-insulated-thermos-bottle-trave,"Vacuum Flask Set with 3 Cups, Stainless Steel, Grey, Insulated Thermos Bottle, Travel Drinkware",https://m.media-amazon.com/images/I/41N9EgLhuPL._AC_.jpg,https://m.media-amazon.com/images/I/6150rec8ByL._AC_.jpg,https://m.media-amazon.com/images/I/51CMcK-esPL._AC_.jpg,
w590-multi-functional-search-light-with-tripod-stand,W590 Multi-Functional Search Light with Tripod Stand,https://m.media-amazon.com/images/I/41mcEg1jxbL._AC_.jpg,https://m.media-amazon.com/images/I/51+8bIdiShL._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/61sJVStdOdL._AC_SL1200_.jpg,
wash-wax-car-shampoo-with-carnauba-wax-cleans-shines-and-protects-ph-neutral-450,"Wash & Wax Car Shampoo with Carnauba Wax, Cleans, Shines and Protects, pH Neutral, 450ml",https://m.media-amazon.com/images/I/61iRxMYS8-L._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/61c8Q2K4R6L._AC_.jpg,,
wer-infrared-wireless-motion-detection-alarm-for-home-safety-and-storage-center-,WER INFRARED WIRELESS MOTION DETECTION ALARM FOR HOME SAFETY AND STORAGE CENTER - SET OF 2,https://m.media-amazon.com/images/I/51qapzJLFfL._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/51CoqHwUvbL._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/71499IHShfL._AC_SL1500_.jpg,
wifi-repeater-range-extender-for-wlan-network-300mbps-white-and-black,"WiFi Repeater, Range Extender for WLAN Network, 300Mbps, White and Black",https://m.media-amazon.com/images/I/41BM2JRjrnL._AC_.jpg,https://m.media-amazon.com/images/I/411VwVewd-L._AC_.jpg,https://m.media-amazon.com/images/I/51VMEqp4crL._AC_.jpg,
wire-ferrule-crimping-tool-kit-ferrule-crimper-plier,WIRE FERRULE CRIMPING TOOL KIT FERRULE CRIMPER PLIER,https://m.media-amazon.com/images/I/71IlO3UaDIL._AC_SL1173_.jpg,,,
wireless-24ghz-keyboard-and-mouse-suite-wb-8068,WIRELESS 2.4Ghz KEYBOARD AND MOUSE SUITE WB-8068,https://m.media-amazon.com/images/I/611IBdbJ43L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71bcc1sS7yL._AC_SL1500_.jpg,,
wireless-home-security-alarm-system-kit-with-gsm-module-motion-sensor-door-senso,"Wireless Home Security Alarm System Kit with GSM Module, Motion Sensor, Door Sensor, 2 Remote Controls and Siren, White",https://ae-pic-a1.aliexpress-media.com/kf/HTB1.pz7hNrI8KJjy0Fpq6z5hVXaY.jpg_220x220q75.jpg_.avif,https://ae-pic-a1.aliexpress-media.com/kf/HTB1POQkhLDH8KJjy1Xcq6ApdXXad.jpg_220x220q75.jpg_.avif,https://ae-pic-a1.aliexpress-media.com/kf/S8a7e921c04604396a2914f08c4ab060cZ.jpg_220x220q75.jpg_.avif,
wireless-lavalier-microphone-with-intelligent-noise-reduction-dual-tx-transmitte,"Wireless Lavalier Microphone with Intelligent Noise Reduction, Dual TX Transmitters, compatible with Lightning, for Vlogging and Content Creation",https://m.media-amazon.com/images/I/61B4HPXrViL._AC_SY355_.jpg,https://m.media-amazon.com/images/I/51hEYSg1u1L._AC_SY355_.jpg,https://m.media-amazon.com/images/I/61Pd6E5hRhL._AC_SY355_.jpg,
wireless-ultra-thin-24g-keyboard-dock-and-mouse-suite-k-06,WIRELESS ULTRA-THIN 2.4G KEYBOARD DOCK AND MOUSE SUITE - K-06,https://m.media-amazon.com/images/I/51yYwtbK52L._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/51sLp2vpJML._AC_.jpg,https://m.media-amazon.com/images/I/51kGN6EZliL._AC_SL1500_.jpg,
wood-grain-essential-oil-diffuser-ultrasonic-cool-mist-humidifier-dark-brown-dar,"Wood Grain Essential Oil Diffuser, Ultrasonic Cool Mist Humidifier, Dark Brown (DARK BROWN)",https://m.media-amazon.com/images/I/51tZChzthdL._AC_SL1001_.jpg,https://m.media-amazon.com/images/I/41zJzwwrymL._AC_.jpg,,
wooden-meat-tenderiser-hammer-with-steel-studs-kitchen-mallet-tool-set-of-2,"Wooden Meat Tenderiser Hammer with Steel Studs, Kitchen Mallet Tool, Set of 2",https://m.media-amazon.com/images/I/31Nlli9DELL._AC_.jpg,https://m.media-amazon.com/images/I/61n0mbtxODL._AC_SL1050_.jpg,https://m.media-amazon.com/images/I/81tI3UcYCiL._AC_SL1001_.jpg,
wooden-toothpicks-in-money-design-dispenser-10-pack-natural-wood-novelty-dollar-,"Wooden Toothpicks in Money Design Dispenser, 10 Pack, Natural Wood, Novelty Dollar Bill Theme",https://m.media-amazon.com/images/I/71Qjb+eezZL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61T5x8E9+IL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/41Vgh4hAF8L._AC_.jpg,
x8-multifunction-wireless-car-mp3-music-player-fm-transmitter,X8 Multifunction wireless Car MP3 Music Player FM Transmitter,https://m.media-amazon.com/images/I/51uq4uVhBmL._AC_SL1280_.jpg,https://m.media-amazon.com/images/I/51b-UMVJ7YL._AC_SL1280_.jpg,https://m.media-amazon.com/images/I/61ILchB2XtL._AC_SL1280_.jpg,
xy-solar-interaction-rechargeable-wall-lamp,XY SOLAR INTERACTION RECHARGEABLE WALL LAMP,https://m.media-amazon.com/images/I/41SphdUHENL._AC_.jpg,,,
yoga-mat-exercise-fitness-mat-purple-blue-pink-non-slip-workout-mat-3-pack,"Yoga Mat, Exercise Fitness Mat, Purple Blue Pink, Non-Slip Workout Mat, 3 Pack",https://m.media-amazon.com/images/I/51tQvlQ+OkL._AC_.jpg,https://m.media-amazon.com/images/I/51L9oVeRp6L._AC_.jpg,https://m.media-amazon.com/images/I/51pwSDPgBZL._AC_.jpg,
